file,repository,commit,disease,validation,uf,adm_1,start_date,end_date,rows,status,prediction_id,message
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_AM.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_AP.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_BA.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_CE.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_DF.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_ES.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_GO.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_MA.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_MG.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_MS.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_MT.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_PA.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_PB.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_PE.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_PI.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_PR.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_RJ.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_RN.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_RO.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_RR.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_RS.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_SC.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_SE.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_SP.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
/Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue/Dengue_Validation4_2025–2026-Season/IMDC2026_Dengue_Validation4_TO.csv,,,,,,,,,0,ERROR,,Repository has uncommitted changes: /Users/americo/Desktop/WorkSpace/3rd_imdc_lncc_clidengo26dengue. Commit the files or pass --allow-dirty.
